,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.67,0.13,0.72,0.52,0.48,0.83,0.63
libtorrent.csv,0.7,0.47,0.75,0.62,0.86,0.22,0.76
mcmc-jags.csv,0.44,0.63,0.81,0.14,0.62,0.56,0.73
olap-navigator.csv,0.04,0.27,0.25,0.19,0.31,0.0,0.39
pidgin.csv,0.22,0.4,0.79,0.05,0.3,0.11,0.24
sepgsql.csv,0.04,0.4,0.3,0.1,0.3,0.0,0.34
xstore.csv,0.52,0.3,0.95,0.1,0.66,0.06,0.27
