,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.35,0.08,0.27,0.04,0.14,0.19,0.21,0.21
anaxagora.csv,0.74,0.3,1.0,0.52,0.3,0.93,0.79,0.65
botsnscouts.csv,0.23,0.49,0.97,0.22,0.4,0.32,0.86,0.48
emisview.csv,0.35,0.26,0.2,0.3,0.15,0.29,0.14,0.33
matrex.csv,0.03,0.42,0.37,0.3,0.07,0.15,0.07,0.05
mediaportal.csv,0.13,0.08,0.13,0.11,0.13,0.13,0.07,0.27
mediate.csv,0.35,0.04,0.5,0.19,0.37,0.87,0.43,0.11
ontopia.csv,0.68,0.7,0.4,0.37,0.72,0.2,0.21,0.49
