,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.4,0.66,0.69,0.85,0.63,0.83,0.89,0.63
anaxagora.csv,0.75,0.43,1.0,0.76,0.41,0.95,0.81,0.66
botsnscouts.csv,0.35,0.63,0.97,0.37,0.55,0.4,0.89,0.58
emisview.csv,0.4,0.44,0.79,0.7,0.68,0.75,0.95,0.61
matrex.csv,0.96,0.92,0.51,0.6,0.91,0.23,0.81,0.88
mediaportal.csv,0.78,0.83,0.91,0.68,0.77,0.72,0.9,0.48
mediate.csv,0.42,0.91,0.6,0.69,0.8,0.91,0.91,0.73
ontopia.csv,0.82,0.76,0.8,0.83,0.84,0.66,0.33,0.62
