,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.62,0.67,0.64,0.8,0.35,0.5,0.77,0.31
anaxagora.csv,0.47,0.5,0.57,0.46,0.32,0.47,0.85,0.23
botsnscouts.csv,0.7,0.35,0.55,0.76,0.23,0.7,0.83,0.25
emisview.csv,0.62,0.52,0.6,0.56,0.3,0.51,0.71,0.26
matrex.csv,0.5,0.15,0.69,0.62,0.2,0.85,0.94,0.34
mediaportal.csv,0.56,0.5,0.5,0.75,0.26,0.68,0.89,0.34
mediate.csv,0.61,0.5,0.63,0.64,0.13,0.45,0.71,0.37
ontopia.csv,0.36,0.3,0.5,0.41,0.13,0.64,0.95,0.23
