,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,56.0,39.0,0.0,2.0,0.0,0.0,6.0
encog-java.csv,5.0,3.0,1.0,0.0,0.0,5.0,1.0
galaxium.csv,16.0,7.0,0.0,1.0,0.0,0.0,2.0
h2database.csv,13.0,1.0,0.0,4.0,0.0,0.0,0.0
haphazard.csv,20.0,9.0,0.0,7.0,4.0,0.0,6.0
jaql.csv,25.0,5.0,0.0,2.0,0.0,1.0,1.0
raven-monitoring.csv,5.0,52.0,0.0,1.0,19.0,1.0,7.0
