,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.9,0.64,0.48,0.74,0.31,0.23,0.4,0.98,0.41,0.24
array4j.csv,0.49,0.96,0.38,0.9,0.35,0.62,0.76,0.72,0.49,0.04
beast-mcmc.csv,0.63,0.24,0.73,0.74,0.59,0.44,0.21,0.3,0.57,0.3
continuum-ide.csv,0.12,0.12,0.1,0.21,0.3,0.12,0.27,0.12,0.3,0.03
jam-daq.csv,0.39,0.12,0.14,0.44,0.28,0.16,0.06,0.28,0.22,0.11
l2j.csv,0.62,0.49,0.52,0.46,0.67,0.52,0.49,0.67,0.59,0.36
nodal.csv,0.29,0.2,0.13,0.59,0.3,0.29,0.14,0.12,0.49,0.07
projectfactory.csv,0.46,0.44,0.41,0.59,0.19,0.47,0.16,0.4,0.54,0.54
roolo.csv,0.69,0.86,0.35,0.77,0.56,0.56,0.7,0.63,0.22,0.83
