,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.9,0.69,0.69,0.75,0.74,0.37,0.76,0.98,0.81,0.65
array4j.csv,1.11,0.98,0.49,0.9,0.79,0.7,0.84,0.76,0.81,0.82
beast-mcmc.csv,0.63,0.37,0.82,0.75,0.6,0.5,0.64,0.69,0.72,0.66
continuum-ide.csv,1.01,0.86,0.88,0.27,0.92,0.87,0.83,0.88,0.9,0.93
jam-daq.csv,0.39,0.48,0.76,0.83,0.4,0.82,0.83,0.77,0.73,0.79
l2j.csv,0.62,0.62,0.82,0.62,0.68,0.7,0.69,0.72,0.81,0.41
nodal.csv,1.04,0.84,0.82,0.63,0.89,0.77,0.42,0.88,0.77,0.92
projectfactory.csv,1.1,0.59,0.7,0.66,0.67,0.78,0.71,0.61,0.74,0.58
roolo.csv,1.22,0.88,0.56,0.78,0.75,0.68,0.9,0.67,0.33,0.84
