,thrust.csv,k3b.csv,mp-rechnungs-und-kundenverwaltung.csv,fityk.csv
fityk.csv,1.0,0.0,0.0,0.0
k3b.csv,63.0,0.0,2.0,2.0
mp-rechnungs-und-kundenverwaltung.csv,3.0,0.0,0.0,1.0
thrust.csv,0.0,0.0,0.0,2.0
