,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.06,0.04,0.62,0.28,0.6,0.67
flylinkdc.csv,0.67,0.7,0.73,0.73,0.7,0.61
ltp.csv,0.44,0.56,0.72,0.63,0.66,0.19
pfaedit.csv,0.65,0.64,0.05,0.76,0.47,0.82
powerfolder-.csv,0.73,0.61,0.28,0.0,0.52,0.86
qtwin.csv,0.0,0.45,0.0,0.0,0.09,0.98
