,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.1,0.06,0.69,0.39,0.42,0.01
flylinkdc.csv,0.58,0.52,0.8,0.76,0.36,0.01
ltp.csv,0.35,0.42,0.79,0.69,0.35,0.0
pfaedit.csv,0.55,0.5,0.08,0.8,0.35,0.02
powerfolder-.csv,0.58,0.56,0.36,0.0,0.27,0.01
qtwin.csv,0.0,0.38,0.0,0.0,0.12,0.05
