,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.0,0.0
jahshaka.csv,0.65,0.82,0.51,0.39,0.57,0.33,0.53
jatlas.csv,0.58,0.62,0.54,0.6,0.97,0.13,0.22
jedit.csv,0.77,0.51,0.61,0.0,0.2,0.52,0.59
open-media-library.csv,0.57,0.5,0.74,0.0,0.9,0.35,0.52
panda3d.csv,0.69,0.4,0.5,0.73,0.75,0.54,0.55
wheat.csv,0.53,0.47,0.0,0.65,0.78,0.63,0.5
