,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.8,0.6,0.63,0.62,0.56,0.46,0.71,0.56,0.51
buddata-ebxml-registry.csv,0.0,0.0,0.05,0.4,0.46,0.21,0.32,0.41,0.95
continuum-ide.csv,0.0,0.0,0.12,0.48,0.33,0.81,0.12,0.36,0.36
gtad.csv,0.96,0.17,0.12,0.43,0.42,0.39,0.23,0.37,0.22
htmlunit.csv,0.89,0.28,0.44,0.6,0.55,0.59,0.46,0.52,0.54
jsr308-langtools.csv,0.3,0.0,0.57,0.0,0.92,0.13,0.38,0.0,0.0
kaffeine.csv,0.17,0.89,0.12,0.7,0.0,0.43,0.54,0.53,0.53
stemkit.csv,0.0,0.53,0.61,0.4,0.52,0.28,0.17,0.81,0.34
taokgame.csv,0.53,0.12,0.9,0.04,0.23,0.28,0.36,0.2,0.38
