,recall,precision,pf,pci_20,ifa,wins
auber.csv,0.77,0.46499999999999997,0.6799999999999999,0.42000000000000004,0.5,7
biodwh.csv,0.34,0.585,0.175,0.68,1.0,12
bloodycore.csv,0.335,0.435,0.165,0.815,0.0,14
blue-c.csv,0.76,0.435,0.49,0.49,0.0,11
etics.csv,0.385,0.72,0.15500000000000003,0.695,0.5,15
flexpay.csv,0.39,0.33999999999999997,0.45,0.72,2.0,2
flylegacy.csv,0.69,0.395,0.505,0.445,1.5,3
ftm.csv,0.355,0.615,0.125,0.67,1.0,13
gzigzag.csv,0.425,0.52,0.29500000000000004,0.565,1.0,9
img-browse-sort.csv,0.52,0.565,0.235,0.47,0.5,10
jcache.csv,0.7,0.44,0.51,0.435,2.0,1
jguard.csv,0.67,0.41500000000000004,0.5800000000000001,0.495,1.5,4
ppcboot.csv,0.94,0.385,0.9,0.41000000000000003,1.5,0
qdvdauthor.csv,0.575,0.405,0.47,0.64,1.0,8
reactos-mirror.csv,0.64,0.425,0.475,0.475,1.0,6
unbvision.csv,0.675,0.49,0.45999999999999996,0.45,1.5,5
