,f1,g,recall,precision,pf,wins
auber.csv,0.545,0.595,0.77,0.46499999999999997,0.6799999999999999,10
biodwh.csv,0.375,0.385,0.34,0.585,0.175,7
bloodycore.csv,0.3,0.28,0.335,0.435,0.165,1
blue-c.csv,0.53,0.6,0.76,0.435,0.49,14
etics.csv,0.42500000000000004,0.425,0.385,0.72,0.15500000000000003,12
flexpay.csv,0.35,0.405,0.39,0.33999999999999997,0.45,0
flylegacy.csv,0.395,0.47,0.69,0.395,0.505,5
ftm.csv,0.44,0.405,0.355,0.615,0.125,9
gzigzag.csv,0.395,0.46,0.425,0.52,0.29500000000000004,6
img-browse-sort.csv,0.45999999999999996,0.545,0.52,0.565,0.235,15
jcache.csv,0.485,0.585,0.7,0.44,0.51,11
jguard.csv,0.415,0.505,0.67,0.41500000000000004,0.5800000000000001,4
ppcboot.csv,0.5449999999999999,0.345,0.94,0.385,0.9,2
qdvdauthor.csv,0.41000000000000003,0.41500000000000004,0.575,0.405,0.47,3
reactos-mirror.csv,0.495,0.56,0.64,0.425,0.475,8
unbvision.csv,0.515,0.605,0.675,0.49,0.45999999999999996,13
