,jlinalg.csv,psycle.csv,superwaba.csv,wxcrp.csv,fritzing.csv,arianne.csv,playerstage.csv,knowledge.csv,bl-toolkit.csv,gnukeda.csv,enlightenment.csv,massiv.csv,alsa.csv,amateur-scrolls.csv,doomlegacy.csv
alsa.csv,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,82.0,0.0,1.0,0.0
amateur-scrolls.csv,0.0,0.0,2.0,10.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,58.0,2.0,0.0,0.0
arianne.csv,0.0,4.0,17.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,167.0,0.0,6.0,1.0
bl-toolkit.csv,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,125.0,1.0,4.0,1.0
doomlegacy.csv,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,171.0,0.0,10.0,0.0
enlightenment.csv,0.0,1.0,3.0,15.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,152.0,3.0,7.0,1.0
fritzing.csv,5.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,54.0,0.0,3.0,4.0
gnukeda.csv,0.0,1.0,15.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,139.0,0.0,3.0,2.0
jlinalg.csv,0.0,1.0,19.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,260.0,0.0,6.0,1.0
knowledge.csv,0.0,0.0,4.0,8.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,259.0,0.0,6.0,1.0
massiv.csv,0.0,268.0,141.0,0.0,0.0,1.0,140.0,66.0,71.0,70.0,530.0,0.0,259.0,65.0,105.0
playerstage.csv,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,89.0,0.0,2.0,0.0
psycle.csv,0.0,0.0,12.0,15.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,155.0,4.0,3.0,0.0
superwaba.csv,0.0,1.0,0.0,12.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,108.0,1.0,2.0,1.0
wxcrp.csv,0.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,73.0,0.0,0.0,1.0
