,recall,precision,pf,wins
atlc.csv,0.81,0.42,0.66,5
boost-sandbox.csv,0.54,0.41,0.53,4
dspace-gsoc.csv,0.79,0.45,0.69,3
enlightenment.csv,1.0,0.43,1.0,0
fceugc.csv,0.38,0.42,0.2,14
gnukeda.csv,0.79,0.41,0.82,1
jaolt.csv,0.62,0.42,0.35,12
knowledge.csv,0.84,0.46,0.64,8
kowari.csv,0.53,0.42,0.51,6
lufa-lib.csv,0.57,0.46,0.55,7
maidsafe-dht.csv,0.54,0.41,0.36,10
pixel-commandos.csv,0.19,0.54,0.12,16
playerstage.csv,0.54,0.52,0.38,13
proftp.csv,0.2,0.5,0.08,17
tcvp.csv,0.02,0.04,0.03,2
theresa.csv,0.41,0.61,0.24,18
uwom.csv,0.33,0.57,0.25,15
xapian.csv,0.65,0.48,0.56,9
yaprm.csv,0.43,0.33,0.23,11
