,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.57,0.12,0.27,1.0
jajuk.csv,0.99,0.3,0.32,0.67
vapor.csv,0.94,0.22,1.0,0.77
zorannt.csv,0.88,1.0,0.22,0.58
