,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.59,0.77,0.72,0.02
jajuk.csv,0.01,0.41,0.61,0.84
vapor.csv,0.88,0.83,0.16,0.78
zorannt.csv,0.77,0.0,0.8,0.82
