,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.56,0.47,0.4,0.98
jajuk.csv,0.99,0.71,0.56,0.48
vapor.csv,0.15,0.2,0.87,0.27
zorannt.csv,0.27,1.0,0.32,0.37
