,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,14.0,16.0,8.0,0.0
jajuk.csv,0.0,4.0,1.0,5.0
vapor.csv,0.0,10.0,0.0,0.0
zorannt.csv,0.0,0.0,3.0,2.0
