,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.56,0.2,0.31,0.99
jajuk.csv,0.99,0.42,0.41,0.73
vapor.csv,0.21,0.2,0.91,0.36
zorannt.csv,0.37,1.0,0.25,0.44
