,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.55,0.48,0.36,0.98
jajuk.csv,0.99,0.7,0.56,0.81
vapor.csv,0.12,0.17,0.84,0.23
zorannt.csv,0.23,1.0,0.28,0.35
