,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.65,0.44,0.31,0.7,0.82,0.2,0.34,0.15,0.9
gdis.csv,0.54,0.32,0.51,0.68,0.59,0.12,0.42,0.16,1.0
kml.csv,0.68,0.28,0.22,0.68,0.79,0.09,0.33,0.14,0.93
ppcboot.csv,0.55,0.32,0.2,0.73,0.49,0.12,0.37,0.16,0.81
repositorium.csv,1.0,0.17,0.05,0.4,0.5,0.29,0.13,0.09,0.89
rsyslog.csv,0.79,0.29,0.3,0.51,0.65,0.13,0.38,0.2,0.9
ultimairis.csv,0.62,0.3,0.26,0.55,0.49,0.67,0.65,0.16,0.84
wow-qrsk.csv,1.0,0.38,0.44,0.63,0.92,0.0,0.33,0.33,0.91
xbg.csv,0.58,0.22,0.29,0.59,0.32,0.33,0.55,0.33,0.67
