,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,1824.0,304.0,99.0,98.5,99.0,98.5,98.5
ivatamasks.csv,1824.0,98.5,99.0,98.5,99.0,98.5,98.5
ivataopenportal.csv,1824.0,98.5,99.0,98.5,99.0,98.5,98.5
kolmafia.csv,1824.0,98.5,99.0,98.5,99.0,98.5,98.5
mb-unit.csv,229.5,776.0,297.0,98.5,99.0,98.5,98.5
nova.csv,252.5,1089.5,198.0,98.5,99.0,97.5,98.5
olex2.csv,716.5,719.0,99.0,98.5,99.0,98.5,98.5
