,kvs.csv,phet.csv,jasperreports.csv,fido.csv,hibernate.csv,geogebra.csv,fluent-nhibernate.csv
fido.csv,0.0,0.67,0.81,0.94,0.9,0.88,0.93
fluent-nhibernate.csv,0.75,0.54,0.84,0.64,0.55,0.55,0.59
geogebra.csv,0.36,0.61,0.43,0.61,0.52,0.49,0.51
hibernate.csv,0.56,0.45,0.47,0.52,0.56,0.51,0.5
jasperreports.csv,0.41,0.41,0.7,0.95,0.6,0.42,0.66
kvs.csv,0.5,0.49,0.59,0.77,0.59,0.44,0.83
phet.csv,0.44,0.87,0.98,0.53,0.69,0.61,0.78
