,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,180.0,292.0,960.0,958.0,472.5,0.0,93.5,197.5,371.5,193.0,97.5,291.5,97.5,64.5,586.5,1114.5,0.0,782.0,0.0,276.5
alleg.csv,556.0,880.0,99.0,270.5,185.0,197.5,281.5,197.5,2666.5,90.5,97.5,193.0,97.5,646.5,96.5,1130.5,99.0,97.5,97.5,244.5
biodwh.csv,89.5,137.0,0.0,98.5,38.5,95.5,93.5,131.0,37.5,0.0,95.5,193.0,62.5,64.5,96.5,285.5,94.5,380.5,196.5,149.0
factor.csv,365.0,266.5,99.0,38.5,283.5,97.5,53.5,96.5,1403.0,193.0,97.5,87.5,182.0,267.5,293.5,78.5,99.0,82.5,96.5,241.5
iaml.csv,454.5,533.0,86.5,191.0,271.0,98.5,96.5,290.0,1671.0,90.5,97.5,291.5,98.5,228.0,194.0,285.5,99.0,97.5,97.5,353.0
icescrum.csv,657.0,391.5,269.5,98.5,187.0,98.5,98.5,98.5,1373.5,90.5,95.5,290.5,97.5,67.5,96.5,384.0,96.5,97.5,196.5,185.0
jbasic.csv,1988.5,1076.5,198.0,94.5,278.5,197.5,197.5,293.0,5520.5,95.5,97.5,291.5,98.5,195.0,0.0,285.5,99.0,97.5,196.5,275.5
jcache.csv,2004.0,881.5,98.5,98.5,77.5,197.5,99.0,197.5,4965.0,193.0,95.5,194.0,98.5,543.0,294.0,93.5,99.0,97.5,97.5,183.0
ktc.csv,180.0,195.5,93.5,98.5,184.0,98.5,99.0,197.5,2609.5,282.5,97.5,193.0,97.5,96.5,96.5,241.5,96.5,97.5,97.5,183.0
moast.csv,1348.0,661.5,135.0,98.5,472.5,197.5,99.0,98.5,842.0,193.0,95.5,1489.5,1316.5,194.0,191.5,384.0,99.0,97.5,196.5,280.5
natpad.csv,271.5,684.0,73.5,192.0,283.5,197.5,188.0,197.5,3485.0,90.5,97.5,192.0,97.5,827.0,96.5,1143.5,99.0,97.5,97.5,255.5
nebuladevice.csv,1884.5,684.0,190.0,190.0,182.0,71.5,99.0,805.0,1956.5,148.5,97.5,94.5,98.5,292.5,391.5,384.0,96.5,577.5,0.0,185.0
nosleepsoftware.csv,1132.5,1466.5,190.0,265.5,0.0,98.5,99.0,89.5,256.0,0.0,273.5,225.5,1071.0,538.5,345.5,677.5,75.5,320.5,362.5,185.0
pixel-commandos.csv,171.0,82.5,109.0,190.0,640.5,85.5,98.5,96.5,1336.0,193.0,43.5,193.0,98.5,221.0,92.5,477.5,90.5,50.5,93.5,68.5
riff-evolve.csv,363.0,195.5,640.0,98.5,277.5,97.5,98.5,195.5,1195.0,193.0,97.5,95.5,97.5,175.0,390.5,384.0,90.5,97.5,97.5,278.5
rosegarden.csv,944.5,292.0,172.0,98.5,303.0,98.5,99.0,197.5,2842.5,193.0,97.5,291.5,98.5,195.0,489.0,93.5,99.0,97.5,97.5,183.0
smarttag.csv,1864.5,297.0,99.0,98.5,368.0,98.5,99.0,391.5,4962.0,90.5,97.5,390.5,98.5,195.0,586.5,955.5,95.5,97.5,97.5,275.5
wxcode.csv,1142.5,293.0,93.5,98.5,143.5,98.5,99.0,294.0,2076.0,191.0,97.5,95.5,97.5,350.0,390.0,93.5,97.5,97.5,97.5,183.0
xined.csv,0.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,88.5
zemljanka.csv,3132.0,297.0,197.5,98.5,467.5,98.5,99.0,197.5,4583.5,184.0,97.5,390.5,98.5,558.5,390.0,384.0,99.0,97.5,196.5,375.0
