,olap-navigator.csv,sepgsql.csv,phonon-vlc-mplayer.csv,arcallians.csv,gretl.csv,fceugc.csv,unflobtactical.csv,autat.csv,jasperreports.csv,fido.csv,passwordsafe.csv,moast.csv,biopax.csv,exl.csv,ng4j.csv,jmule.csv
arcallians.csv,1.0,32.0,4.0,0.0,2.0,2.0,0.0,2.0,107.0,17.0,0.0,1.0,0.0,0.0,6.0,1.0
autat.csv,0.0,54.0,0.0,0.0,2.0,0.0,2.0,0.0,33.0,106.0,4.0,4.0,1.0,1.0,0.0,3.0
biopax.csv,0.0,8.0,17.0,0.0,0.0,2.0,0.0,4.0,176.0,17.0,0.0,1.0,0.0,0.0,14.0,6.0
exl.csv,0.0,7.0,2.0,1.0,0.0,3.0,0.0,5.0,14.0,9.0,2.0,0.0,1.0,0.0,8.0,1.0
fceugc.csv,0.0,40.0,2.0,1.0,0.0,0.0,1.0,8.0,335.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0
fido.csv,87.0,584.0,256.0,83.0,173.0,63.0,60.0,83.0,502.0,0.0,158.0,257.0,90.0,53.0,78.0,52.0
gretl.csv,0.0,13.0,6.0,0.0,0.0,0.0,0.0,19.0,29.0,11.0,0.0,0.0,0.0,0.0,11.0,6.0
jasperreports.csv,0.0,584.0,256.0,83.0,173.0,63.0,60.0,83.0,0.0,106.0,158.0,257.0,0.0,53.0,78.0,52.0
jmule.csv,0.0,54.0,1.0,0.0,0.0,3.0,3.0,1.0,48.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0
moast.csv,0.0,54.0,26.0,0.0,2.0,0.0,0.0,12.0,193.0,14.0,0.0,0.0,2.0,0.0,14.0,3.0
ng4j.csv,0.0,25.0,6.0,1.0,2.0,0.0,4.0,5.0,89.0,106.0,0.0,3.0,1.0,2.0,0.0,3.0
olap-navigator.csv,0.0,42.0,9.0,0.0,1.0,2.0,0.0,4.0,57.0,8.0,3.0,0.0,1.0,0.0,8.0,2.0
passwordsafe.csv,0.0,12.0,5.0,3.0,1.0,1.0,0.0,4.0,18.0,11.0,0.0,7.0,1.0,0.0,11.0,1.0
phonon-vlc-mplayer.csv,0.0,45.0,0.0,0.0,2.0,0.0,0.0,6.0,175.0,19.0,3.0,2.0,2.0,1.0,1.0,3.0
sepgsql.csv,0.0,0.0,1.0,83.0,1.0,0.0,60.0,83.0,502.0,106.0,0.0,257.0,0.0,0.0,78.0,52.0
unflobtactical.csv,1.0,3.0,15.0,1.0,0.0,0.0,0.0,3.0,100.0,9.0,0.0,1.0,0.0,1.0,0.0,3.0
