,qpe.csv,sepgsql.csv,ldview.csv,monetdb.csv,xpontus.csv,netatalk.csv,fmri-dmt.csv,synergyspace.csv,quark.csv,illumination.csv,gss.csv,olex2.csv,ftm.csv,arm-webradio.csv,fulguro.csv
arm-webradio.csv,0.0,54.0,1.0,10.0,46.0,1.0,0.0,4.0,17.0,7.0,2.0,3.0,2.0,0.0,6.0
fmri-dmt.csv,6.0,7.0,1.0,3.0,117.0,0.0,0.0,125.0,6.0,81.0,1.0,0.0,4.0,1.0,1.0
ftm.csv,0.0,41.0,0.0,2.0,45.0,2.0,7.0,23.0,7.0,5.0,4.0,2.0,0.0,4.0,6.0
fulguro.csv,0.0,50.0,0.0,7.0,117.0,2.0,3.0,1.0,64.0,8.0,1.0,3.0,1.0,2.0,0.0
gss.csv,31.0,2.0,0.0,6.0,46.0,1.0,11.0,0.0,16.0,4.0,0.0,0.0,6.0,3.0,6.0
illumination.csv,20.0,0.0,0.0,2.0,26.0,6.0,8.0,1.0,12.0,0.0,0.0,3.0,6.0,3.0,3.0
ldview.csv,0.0,44.0,0.0,3.0,117.0,3.0,3.0,2.0,9.0,6.0,2.0,2.0,1.0,2.0,1.0
monetdb.csv,24.0,7.0,0.0,0.0,117.0,3.0,14.0,22.0,3.0,5.0,2.0,0.0,3.0,1.0,5.0
netatalk.csv,10.0,43.0,0.0,2.0,26.0,0.0,4.0,3.0,6.0,6.0,1.0,4.0,0.0,0.0,12.0
olex2.csv,0.0,6.0,4.0,3.0,117.0,3.0,1.0,0.0,13.0,3.0,0.0,0.0,1.0,37.0,0.0
qpe.csv,0.0,47.0,0.0,2.0,117.0,6.0,5.0,1.0,15.0,5.0,0.0,1.0,5.0,3.0,3.0
quark.csv,499.0,584.0,1.0,3.0,117.0,51.0,67.0,125.0,0.0,81.0,0.0,130.0,2.0,0.0,0.0
sepgsql.csv,64.0,0.0,0.0,2.0,117.0,4.0,67.0,1.0,15.0,1.0,0.0,1.0,3.0,3.0,2.0
synergyspace.csv,0.0,10.0,1.0,2.0,117.0,51.0,67.0,0.0,64.0,2.0,0.0,130.0,3.0,0.0,89.0
