,recall,precision,pf,cdom,bellwether
1,0.635,0.575,0.345,7.0,exist.csv
10,0.925,0.9199999999999999,0.355,1.0,columba.csv
13,0.62,0.47,0.38,9.0,xtreemfs.csv
27,0.34,0.29500000000000004,0.26,4.0,retromenu.csv
33,0.20500000000000002,0.375,0.23,17.0,unimrcp.csv
52,0.26,0.29,0.185,13.0,nh3d.csv
24,0.905,0.905,0.8200000000000001,1.0,magicwars.csv
25,0.49,0.52,0.35,2.0,pentahoanalysistool.csv
26,1.0,1.0,1.0,0.0,xmemcached.csv
