,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.9,0.27,0.15,0.0,0.29,0.05,0.3,0.98
jicarilla.csv,0.1,0.03,1.0,0.0,0.0,0.0,0.0,0.34
optalgtoolkit.csv,0.4,0.41,0.55,0.25,0.86,0.95,0.43,0.59
ossim.csv,0.03,0.0,0.0,0.94,0.14,0.0,0.03,0.0
projectts.csv,0.52,0.86,0.06,0.81,0.71,0.58,0.95,0.66
sabbu.csv,0.97,0.49,0.06,0.75,0.86,0.32,0.35,0.2
vxl.csv,0.24,0.97,0.55,0.12,0.0,0.0,0.62,0.18
zact.csv,0.0,0.11,0.21,0.0,0.71,0.16,0.0,0.05
