,f1,g,recall,precision,pf,wins
array4j.csv,0.35,0.37,0.47,0.32,0.56,4
dxengine.csv,0.23,0.3,0.33,0.33,0.34,3
e-bio-flow.csv,0.25,0.3,0.26,0.38,0.19,9
emono.csv,0.34,0.48,0.62,0.27,0.73,7
freedom-erp.csv,0.07,0.06,0.05,0.25,0.05,1
haggle.csv,0.28,0.29,0.25,0.36,0.22,6
jbpm.csv,0.14,0.11,0.09,0.4,0.04,2
jchassis.csv,0.0,0.0,0.0,0.0,0.0,0
jmoney.csv,0.39,0.47,0.52,0.38,0.42,16
jmonkeyengine.csv,0.42,0.38,0.63,0.3,0.74,8
jsidplay2.csv,0.27,0.33,0.3,0.3,0.25,5
log4net.csv,0.31,0.31,0.27,0.45,0.15,12
matrex.csv,0.31,0.35,0.31,0.47,0.15,15
mediate.csv,0.39,0.45,0.53,0.31,0.47,13
piccolo2d.csv,0.4,0.48,0.45,0.44,0.18,18
pustefix.csv,0.28,0.37,0.33,0.36,0.27,10
sblim.csv,0.26,0.2,0.19,0.59,0.09,11
thedata.csv,0.52,0.51,0.76,0.37,0.71,17
tmva.csv,0.42,0.42,0.88,0.34,0.8,14
