,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.57,0.26,0.0,0.06,0.06,0.38,0.58,0.85
jicarilla.csv,0.4,0.0,0.77,0.0,0.0,0.0,0.5,0.72
optalgtoolkit.csv,0.47,0.21,0.47,0.05,0.0,0.72,0.55,0.7
ossim.csv,0.39,0.26,0.48,0.15,0.0,0.44,0.55,0.68
projectts.csv,0.64,0.27,0.17,0.06,0.06,0.31,0.63,0.67
sabbu.csv,0.79,0.3,0.25,0.09,0.07,0.2,0.56,0.83
vxl.csv,0.68,0.32,0.25,0.1,0.05,0.34,0.8,0.75
zact.csv,0.47,0.11,0.66,0.08,0.17,0.0,0.59,0.6
