,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,megameknet.csv,hannosset.csv,v8.csv,ngl.csv,qmmp.csv,qedo.csv,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
jaql.csv,0.15,0.19,0.45,0.64,0.64,0.0,1.0,0.81,0.57,0.05,0.76,0.88,0.57,0.63,0.58
