,recall,precision,pf,pci_20,ifa,wins
arianne.csv,0.91,0.22999999999999998,0.89,0.41,4.0,2
chrysalis.csv,0.655,0.38,0.28,0.405,1.5,10
etics.csv,0.585,0.29500000000000004,0.255,0.56,1.5,11
flexpay.csv,0.45,0.235,0.41000000000000003,0.5,8.0,0
ifmo-game-1.csv,0.32,0.25,0.185,0.72,4.5,8
jcl.csv,0.71,0.28,0.63,0.435,4.0,3
linuxsh.csv,0.33999999999999997,0.29000000000000004,0.175,0.72,2.5,12
mvdsv.csv,0.11000000000000001,0.45,0.035,0.71,1.5,13
openmeetings.csv,0.505,0.33999999999999997,0.225,0.56,3.0,9
plato.csv,0.945,0.19,0.96,0.4,4.5,1
projecteqemu.csv,0.675,0.215,0.435,0.49,3.5,6
scite-ru.csv,0.87,0.21500000000000002,0.81,0.4,2.0,4
uclmda.csv,0.095,0.135,0.12,0.83,4.5,7
vrjuggler.csv,0.055,0.14500000000000002,0.08499999999999999,0.625,2.5,5
