,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.47,0.5,0.47,0.31,0.39,0.43,0.37,0.41,0.45,0.32,0.35,0.64,0.38,0.4,0.57,0.36,0.33,0.5,0.33,0.41
array4j.csv,0.51,0.75,0.67,0.67,0.58,0.47,0.4,0.39,0.86,0.36,0.43,0.54,0.57,0.53,0.67,0.0,0.48,0.93,0.33,0.37
bzbyte.csv,0.44,0.52,0.39,0.28,0.36,0.97,0.33,0.38,0.0,0.3,0.35,0.42,0.61,0.94,0.45,0.0,0.37,0.39,0.0,0.0
capcode.csv,0.49,0.61,0.45,0.61,0.63,0.46,0.38,0.5,0.47,0.46,0.83,0.49,0.53,0.43,0.64,0.92,0.44,0.46,0.51,0.31
fm-classic.csv,0.87,0.71,0.67,0.86,0.69,0.97,0.5,0.0,0.67,0.89,0.9,0.86,0.75,0.75,0.89,0.91,0.0,0.86,0.96,0.8
freenet.csv,0.45,0.42,0.45,0.28,0.43,0.42,0.39,0.38,0.54,0.3,0.36,0.54,0.49,0.55,0.65,0.86,0.78,0.39,0.34,0.34
hannosset.csv,0.71,0.84,0.79,0.85,0.8,0.98,0.93,0.0,0.67,0.83,0.9,0.78,0.0,0.95,0.89,0.8,0.82,0.91,0.41,0.52
haphazard.csv,0.58,0.62,0.83,0.89,0.57,0.5,0.48,0.72,0.67,0.55,0.54,0.78,0.91,0.96,0.94,0.0,0.95,0.62,0.65,0.4
intact.csv,0.48,0.44,0.56,0.64,0.43,0.36,0.55,0.47,0.92,0.57,0.36,0.42,0.77,0.52,0.53,0.89,0.42,0.44,0.32,0.56
ipfire-wall.csv,0.78,0.48,0.88,0.39,0.52,0.97,0.91,0.93,0.83,0.4,0.47,0.71,0.44,0.65,0.61,0.43,0.75,0.65,0.93,0.63
jlinalg.csv,0.65,0.45,0.42,0.37,0.48,0.53,0.52,0.88,0.47,0.37,0.55,0.47,0.46,0.42,0.49,0.49,0.58,0.42,0.31,0.62
nassp.csv,0.46,0.55,0.69,0.5,0.88,0.69,0.84,0.9,0.53,0.75,0.91,0.59,0.64,0.75,0.57,0.57,0.8,0.54,0.93,0.56
ondex.csv,0.92,0.83,0.53,0.83,0.92,0.59,0.57,0.46,0.8,0.71,0.74,0.91,0.48,0.64,0.63,0.38,0.45,0.55,0.74,0.69
optalgtoolkit.csv,0.48,0.9,0.61,0.5,0.51,0.38,0.45,0.39,0.39,0.31,0.39,0.53,0.54,0.4,0.86,0.57,0.42,0.42,0.45,0.45
pustefix.csv,0.53,0.39,0.9,0.33,0.42,0.64,0.58,0.59,0.46,0.34,0.38,0.6,0.56,0.63,0.52,0.9,0.69,0.37,0.57,0.31
soar.csv,0.38,0.52,0.48,0.27,0.39,0.37,0.35,0.38,0.36,0.3,0.39,0.45,0.36,0.35,0.44,0.67,0.38,0.37,0.42,0.32
sqlpower-library.csv,0.4,0.73,0.47,0.82,0.43,0.36,0.38,0.39,0.36,0.37,0.4,0.47,0.36,0.35,0.45,0.41,0.37,0.37,0.31,0.69
super-tux.csv,0.38,0.88,0.44,0.4,0.5,0.33,0.48,0.38,0.47,0.83,0.37,0.43,0.35,0.44,0.43,0.75,0.39,0.37,0.35,0.37
tart.csv,0.89,0.73,0.53,0.64,0.5,0.39,0.54,0.46,0.48,0.49,0.67,0.67,0.37,0.67,0.51,0.35,0.48,0.38,0.58,0.86
web-cat.csv,0.59,0.69,0.44,0.55,0.52,0.38,0.42,0.48,0.35,0.38,0.38,0.54,0.37,0.38,0.47,0.36,0.35,0.37,0.35,0.52
