,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,99.0,488.5,198.0,297.0,99.0,4311.0,3359.0,99.0,95.5
ffigo.csv,190.5,95.5,965.5,98.5,99.0,585.5,403.5,97.5,6.5
ildjit.csv,198.0,291.5,579.5,197.5,99.0,1542.0,1515.0,89.5,91.5
jfreereport.csv,180.0,342.0,860.5,99.0,98.5,298.5,567.5,97.5,68.5
pcsx2.csv,99.0,390.5,198.0,197.5,99.0,3753.5,1465.0,0.0,95.5
psycle.csv,99.0,292.5,198.0,297.0,99.0,4311.0,2979.5,98.5,95.5
wikipediardware.csv,99.0,390.0,198.0,297.0,99.0,4311.0,3105.5,99.0,95.5
wxjs.csv,99.0,90.5,964.0,76.5,177.0,2593.0,879.0,0.0,0.0
xqilla.csv,393.0,95.5,99.0,197.5,560.0,68.5,1468.5,98.5,217.5
