,recall,precision,pf,pci_20,ifa,wins
algebsql.csv,0.54,0.51,0.66,0.74,1.0,6
cme.csv,0.0,0.0,0.0,0.0,59.0,0
hydrate.csv,0.29,0.48,0.13,0.53,1.0,9
ivef-sdk.csv,0.52,0.48,0.52,0.52,2.0,2
jmri.csv,0.42,0.53,0.26,0.62,1.0,13
jython.csv,0.45,0.58,0.37,0.79,1.0,14
kdenlive.csv,0.74,0.51,0.6,0.39,1.0,4
ninject.csv,0.3,0.38,0.38,0.68,1.0,1
ondex.csv,0.39,0.5,0.23,0.57,1.0,10
opentibia.csv,0.4,0.5,0.24,0.64,1.0,12
projectfactory.csv,0.51,0.47,0.39,0.55,1.0,7
taverna.csv,0.23,0.54,0.25,0.73,1.0,11
tigermud.csv,0.4,0.39,0.36,0.77,1.0,8
unbvision.csv,0.57,0.46,0.43,0.45,0.0,5
x-ray-mule.csv,0.14,0.34,0.15,0.71,2.0,3
