,f1,g,recall,precision,pf,wins
algebsql.csv,0.45,0.48,0.54,0.51,0.66,6
cme.csv,0.0,0.0,0.0,0.0,0.0,0
hydrate.csv,0.3,0.34,0.29,0.48,0.13,5
ivef-sdk.csv,0.36,0.51,0.52,0.48,0.52,7
jmri.csv,0.43,0.43,0.42,0.53,0.26,13
jython.csv,0.37,0.42,0.45,0.58,0.37,9
kdenlive.csv,0.53,0.57,0.74,0.51,0.6,14
ninject.csv,0.43,0.32,0.3,0.38,0.38,3
ondex.csv,0.35,0.42,0.39,0.5,0.23,8
opentibia.csv,0.41,0.41,0.4,0.5,0.24,11
projectfactory.csv,0.48,0.48,0.51,0.47,0.39,12
taverna.csv,0.25,0.27,0.23,0.54,0.25,2
tigermud.csv,0.43,0.39,0.4,0.39,0.36,4
unbvision.csv,0.37,0.5,0.57,0.46,0.43,10
x-ray-mule.csv,0.16,0.17,0.14,0.34,0.15,1
