,recall,precision,pf,pci_20,ifa,wins
checker-framework.csv,0.775,0.425,0.6,0.46,1.0,14
clamav.csv,0.8049999999999999,0.41000000000000003,0.585,0.405,1.0,13
customsagetv.csv,0.255,0.635,0.13,0.64,0.0,19
gss.csv,0.775,0.475,0.595,0.375,3.0,1
guineu.csv,0.19,0.45999999999999996,0.135,0.625,0.5,16
inkscape.csv,0.6799999999999999,0.41000000000000003,0.67,0.44999999999999996,1.5,5
mpqc.csv,0.135,0.235,0.24,0.91,2.0,7
nsis.csv,0.67,0.31,0.7,0.495,3.0,0
octave.csv,0.37,0.38,0.395,0.615,1.5,10
owfs.csv,0.75,0.395,0.755,0.435,1.5,4
owlib.csv,0.625,0.53,0.405,0.355,2.0,12
pamguard.csv,0.37,0.365,0.325,0.69,3.0,3
papertoolkit.csv,0.28,0.44,0.22999999999999998,0.69,1.0,15
prelude.csv,0.95,0.375,0.865,0.38,1.0,6
pustefix.csv,0.52,0.43,0.295,0.58,0.0,17
robocode.csv,0.605,0.4,0.435,0.45,1.5,9
scenemonitor.csv,0.31,0.46499999999999997,0.19,0.71,0.0,18
tango-cs.csv,0.515,0.44,0.435,0.44,1.5,8
uwom-server.csv,0.35,0.39,0.325,0.575,1.5,11
zengine.csv,0.955,0.38,0.95,0.385,1.5,2
