,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,arm-webradio.csv
alleg.csv,3.0,4.0,19.0,42.0,1.0,7.0,7.0,5.0,0.0,42.0,7.0,0.0,0.0,112.0,2.0,1.0,4.0
arm-webradio.csv,1.0,7.0,14.0,69.0,2.0,3.0,9.0,17.0,2.0,27.0,5.0,2.0,1.0,182.0,2.0,0.0,0.0
bwapi.csv,0.0,1.0,10.0,49.0,0.0,3.0,2.0,6.0,1.0,10.0,5.0,1.0,0.0,315.0,1.0,0.0,2.0
co-ode-owl-plugins.csv,1.0,3.0,101.0,5.0,0.0,4.0,72.0,0.0,4.0,19.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
firebreath.csv,0.0,3.0,15.0,65.0,1.0,0.0,5.0,9.0,3.0,19.0,14.0,2.0,1.0,364.0,0.0,0.0,3.0
frogatto.csv,0.0,2.0,5.0,20.0,1.0,1.0,8.0,2.0,0.0,20.0,2.0,3.0,0.0,3.0,0.0,0.0,4.0
gretl.csv,1.0,1.0,11.0,114.0,2.0,5.0,1.0,9.0,1.0,20.0,13.0,0.0,1.0,284.0,3.0,1.0,2.0
jasperreports.csv,1.0,65.0,0.0,1.0,78.0,0.0,0.0,10.0,0.0,16.0,74.0,0.0,1.0,0.0,68.0,0.0,131.0
konversation.csv,1.0,11.0,0.0,10.0,1.0,0.0,10.0,7.0,13.0,11.0,74.0,2.0,1.0,47.0,2.0,0.0,0.0
linuxsh.csv,0.0,0.0,19.0,30.0,1.0,2.0,8.0,9.0,0.0,21.0,6.0,1.0,0.0,162.0,2.0,0.0,4.0
moviesandbox.csv,0.0,2.0,2.0,34.0,0.0,1.0,1.0,6.0,0.0,12.0,4.0,0.0,1.0,41.0,2.0,1.0,0.0
ontomorphtab.csv,0.0,2.0,5.0,9.0,0.0,5.0,3.0,7.0,2.0,17.0,2.0,0.0,0.0,45.0,1.0,0.0,1.0
opengs.csv,3.0,2.0,1.0,2.0,0.0,2.0,9.0,2.0,0.0,16.0,0.0,0.0,2.0,91.0,0.0,0.0,1.0
scite-ru.csv,1.0,7.0,24.0,53.0,0.0,3.0,0.0,9.0,2.0,20.0,6.0,1.0,1.0,171.0,3.0,1.0,4.0
tokratan.csv,1.0,65.0,4.0,18.0,0.0,2.0,0.0,109.0,8.0,0.0,10.0,2.0,2.0,23.0,1.0,0.0,0.0
vrjuggler.csv,0.0,65.0,13.0,10.0,0.0,0.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0
xuggle.csv,1.0,4.0,30.0,0.0,0.0,3.0,14.0,7.0,2.0,22.0,74.0,2.0,1.0,178.0,1.0,0.0,3.0
