,gpsmid.csv,emftriple.csv,bzbyte.csv,fluent-nhibernate.csv,xamj.csv,columba.csv
bzbyte.csv,1.0,44.0,0.0,35.0,338.0,323.0
columba.csv,1.0,25.0,0.0,21.0,0.0,2.0
emftriple.csv,0.0,2.0,1.0,40.0,17.0,4.0
fluent-nhibernate.csv,0.0,150.0,0.0,2.0,1.0,1.0
gpsmid.csv,0.0,38.0,0.0,4.0,1.0,5.0
xamj.csv,0.0,10.0,0.0,23.0,1.0,1.0
