,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.63,0.24,0.23,0.43,0.58,0.27,0.57,0.61,0.71,0.43,0.32,0.44,0.51,0.43,0.54,0.68
customsagetv.csv,0.59,0.45,0.0,0.0,0.11,0.18,0.5,0.16,0.1,0.56,0.22,0.19,0.62,0.37,0.39,0.89
fluidium.csv,0.05,0.04,0.0,0.31,0.0,0.24,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.6,0.0,0.07
guineu.csv,0.65,0.43,0.0,0.39,0.38,0.62,0.51,0.51,0.5,0.4,0.56,0.0,0.51,0.0,0.46,0.8
inkscape.csv,0.53,0.67,0.0,0.0,0.27,0.12,0.7,0.52,0.6,0.64,0.3,0.0,0.36,0.58,0.32,0.48
mpqc.csv,0.45,0.24,0.3,0.11,0.29,0.58,0.31,0.45,0.33,0.46,0.55,0.34,0.32,0.45,0.36,0.28
nsis.csv,0.49,0.39,0.67,0.3,0.4,0.56,0.31,0.35,0.56,0.54,0.74,0.74,0.59,0.31,0.37,0.71
octave.csv,0.31,0.52,0.31,0.56,0.59,0.23,0.3,0.43,0.1,0.33,0.24,0.51,0.27,0.37,0.36,0.18
owfs.csv,0.13,0.45,0.0,0.58,0.66,0.36,0.54,0.57,0.09,0.38,0.54,0.73,0.47,0.42,0.58,0.07
owlib.csv,0.64,0.68,0.6,0.63,0.66,0.32,0.61,0.67,0.63,0.6,0.41,0.51,0.73,0.54,0.51,0.51
pamguard.csv,0.45,0.46,0.62,0.63,0.57,0.43,0.58,0.59,0.64,0.33,0.24,0.64,0.6,0.23,0.63,0.45
prelude.csv,0.21,0.09,0.85,0.3,0.13,0.36,0.59,0.27,0.62,0.46,0.0,0.68,0.32,0.64,0.24,0.59
robocode.csv,0.7,0.57,0.0,0.58,0.65,0.47,0.75,0.7,0.69,0.63,0.38,0.36,0.59,0.56,0.49,0.58
uwom-server.csv,0.31,0.39,0.0,0.31,0.67,0.28,0.62,0.37,0.67,0.64,0.31,0.54,0.19,0.52,0.4,0.64
zengine.csv,0.0,0.05,0.74,0.28,0.09,0.17,0.13,0.0,0.37,0.09,0.0,0.88,0.27,0.39,0.0,0.27
zildo.csv,0.67,0.6,0.64,0.54,0.49,0.33,0.56,0.4,0.64,0.44,0.25,0.59,0.7,0.33,0.57,0.8
