,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.34,0.16,0.13,0.0
emftriple.csv,0.0,0.0,0.0,0.81
fluent-nhibernate.csv,0.45,0.61,0.0,0.54
gpsmid.csv,0.0,0.31,0.29,0.23
