,recall,precision,pf,pci_20,ifa,wins
algebsql.csv,0.59,0.6,0.74,0.64,1.0,10
amygdala.csv,0.33,0.68,0.33,0.65,1.0,12
chrysalis.csv,0.34,0.52,0.25,0.5,1.0,9
cme.csv,0.0,0.0,0.0,0.0,66.0,0
hydrate.csv,0.63,0.52,0.5,0.42,0.0,5
ivef-sdk.csv,0.53,0.58,0.6,0.57,1.0,8
jmri.csv,0.38,0.62,0.26,0.59,1.0,11
jython.csv,0.71,0.54,0.74,0.5,1.0,4
kdenlive.csv,0.63,0.54,0.63,0.43,1.0,2
opentibia.csv,0.43,0.61,0.2,0.66,0.0,15
projectfactory.csv,0.32,0.47,0.33,0.62,1.0,7
runuomondains.csv,0.48,0.42,0.4,0.48,2.0,1
somap.csv,0.94,0.54,0.9,0.41,1.0,3
taverna.csv,0.4,0.59,0.26,0.65,1.0,13
tigermud.csv,0.4,0.41,0.41,0.67,2.0,6
x-ray-mule.csv,0.24,0.67,0.26,0.71,1.0,14
