,recall,precision,pf,wins
atomsite.csv,0.685,0.585,0.525,14
betoffice.csv,0.755,0.51,0.845,3
bionote.csv,0.345,0.575,0.13,16
bnetd.csv,0.755,0.53,0.73,7
elvishrayrenderer.csv,0.51,0.66,0.265,17
emisview.csv,0.32499999999999996,0.54,0.155,15
findbugs.csv,0.6950000000000001,0.53,0.585,10
hazelcast.csv,0.765,0.575,0.605,13
jitterbit.csv,0.6799999999999999,0.535,0.505,12
jppf-project.csv,0.55,0.45999999999999996,0.745,0
kolmafia.csv,0.875,0.56,0.755,11
megasquirtavr.csv,0.775,0.485,0.87,1
qedo.csv,0.22499999999999998,0.435,0.31,2
stajistics.csv,0.69,0.55,0.635,9
trackit.csv,0.23,0.47,0.255,5
wxlua.csv,0.58,0.505,0.585,6
x4x.csv,0.72,0.51,0.79,4
xharbour.csv,0.685,0.505,0.5800000000000001,8
