,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.42,0.52,0.61,0.67,0.86,0.39,0.47
java-gnome.csv,0.92,0.67,0.8,0.49,0.44,0.84,0.71
mb-unit.csv,0.4,0.46,0.45,0.51,0.47,0.4,0.35
mecat.csv,0.47,0.98,0.97,0.95,0.67,0.59,0.89
rodin-b-sharp.csv,0.6,0.95,0.68,0.57,0.38,0.65,0.39
unicase.csv,0.4,0.45,0.43,0.53,0.38,0.43,0.35
wpdev.csv,0.39,0.42,0.38,0.43,0.38,0.39,0.34
