,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.49,0.71,0.19,0.56,0.85,0.62,0.67,0.54
etics.csv,0.6,0.72,0.18,0.59,0.87,0.43,0.67,0.61
genecys.csv,0.33,0.78,0.32,0.53,0.83,0.53,0.45,0.4
kftpgrabber.csv,0.14,0.6,0.16,0.36,0.55,0.29,0.59,0.69
kvs.csv,0.4,0.16,0.61,0.34,0.03,0.44,0.46,0.26
mcore3d.csv,0.33,0.74,0.34,0.45,0.88,0.23,0.51,0.51
ogrehg.csv,0.45,0.7,0.16,0.64,0.86,0.52,0.7,0.55
projecteqemu.csv,0.45,0.55,0.17,0.54,0.69,0.41,0.71,0.6
