,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.36,0.74,0.14,0.53,0.92,0.56,0.54,0.42
etics.csv,0.53,0.77,0.21,0.6,0.94,0.57,0.54,0.47
genecys.csv,0.21,0.69,0.2,0.38,0.94,0.38,0.41,0.28
kftpgrabber.csv,1.0,0.79,0.4,0.6,0.92,0.61,0.6,0.6
kvs.csv,0.35,0.79,0.54,0.39,0.5,0.46,0.56,0.56
mcore3d.csv,0.6,0.79,0.22,0.57,0.87,0.6,0.48,0.48
ogrehg.csv,0.39,0.73,0.14,0.63,0.94,0.56,0.62,0.46
projecteqemu.csv,0.33,0.81,0.5,0.58,0.92,0.56,0.68,0.58
