,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,1.0,13.0,10.0,44.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,7.0,87.0,2.0,161.0,0.0,1.0
beast-mcmc.csv,2.0,8.0,0.0,21.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,94.0,15.0,0.0,0.0,0.0
bscwweasel.csv,0.0,59.0,3.0,0.0,85.0,0.0,3.0,0.0,1.0,0.0,0.0,59.0,7.0,183.0,161.0,2.0,0.0
codeblocks.csv,1.0,18.0,0.0,11.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,6.0,47.0,15.0,0.0,0.0,0.0
gamestone.csv,0.0,0.0,11.0,3.0,1.0,0.0,35.0,0.0,1.0,0.0,1.0,0.0,45.0,183.0,1.0,0.0,1.0
iaml.csv,6.0,13.0,9.0,24.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,13.0,27.0,0.0,0.0,0.0
jbasic.csv,3.0,2.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,10.0,0.0,0.0,0.0
modplug.csv,5.0,15.0,7.0,17.0,2.0,4.0,8.0,0.0,2.0,0.0,2.0,5.0,60.0,41.0,0.0,0.0,1.0
pdfedit.csv,3.0,4.0,7.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,1.0
redshell.csv,5.0,11.0,12.0,39.0,2.0,5.0,9.0,0.0,2.0,0.0,0.0,8.0,83.0,42.0,0.0,0.0,1.0
sabbu.csv,0.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,9.0,2.0,0.0,0.0
silvertree.csv,0.0,9.0,7.0,30.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,81.0,42.0,0.0,2.0,1.0
t-2.csv,5.0,12.0,2.0,40.0,9.0,4.0,6.0,0.0,2.0,1.0,0.0,5.0,0.0,69.0,0.0,0.0,0.0
xinity.csv,0.0,2.0,7.0,0.0,5.0,1.0,47.0,0.0,0.0,19.0,1.0,0.0,0.0,7.0,3.0,7.0,0.0
xreal.csv,0.0,1.0,8.0,161.0,85.0,154.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
zabbix.csv,5.0,10.0,11.0,45.0,6.0,5.0,8.0,0.0,2.0,0.0,0.0,8.0,48.0,31.0,0.0,0.0,1.0
zengine.csv,2.0,22.0,9.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,88.0,32.0,0.0,0.0,1.0
