,recall,precision,pf,wins
apertium.csv,0.46,0.5549999999999999,0.365,9
beast-mcmc.csv,0.67,0.565,0.505,12
bigdata.csv,0.32,0.545,0.26,10
cuberok.csv,0.45999999999999996,0.49,0.575,2
exist.csv,0.595,0.5,0.52,5
icescrum.csv,0.36,0.635,0.225,15
jbasic.csv,0.8,0.475,0.7050000000000001,4
jrefactory.csv,0.485,0.44,0.525,3
jsecurity.csv,0.215,0.515,0.15500000000000003,11
libopenmetaverse.csv,0.995,0.525,0.985,1
mobicents.csv,0.655,0.53,0.575,6
opendvr.csv,0.395,0.56,0.22,14
power-architect.csv,0.81,0.52,0.61,8
sidekar.csv,0.0,0.0,0.0,0
wheat.csv,0.515,0.46499999999999997,0.39,7
wsmt.csv,0.14,0.585,0.135,13
