,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.0,0.58,0.25,0.6,0.67,0.57,0.65,0.74,0.64
azureus.csv,0.09,0.06,0.09,0.05,0.31,0.0,0.12,0.09,0.07
columba.csv,0.15,0.16,0.21,0.28,0.31,0.19,0.43,0.39,0.0
continuum-ide.csv,0.06,0.03,0.07,0.03,0.05,0.02,0.01,0.13,0.03
emulemorph.csv,0.0,0.03,0.02,0.01,0.0,0.05,0.0,0.13,0.15
factor.csv,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.09,0.0
pcgen.csv,0.34,0.1,0.0,0.1,0.33,0.17,0.1,0.17,0.5
stemkit.csv,0.04,0.06,0.07,0.09,0.08,0.05,0.0,0.09,0.07
utgb.csv,0.15,0.0,0.16,0.18,0.31,0.19,0.22,0.3,0.11
