,0,1,2,3,4,5
qgis.csv,0,0,0,0,0,0
migen.csv,1,1,2,1,2,1
jsecurity.csv,1,0,1,0,5,0
jnode.csv,11,41,17,41,17,41
jhotdraw.csv,0,33,5,33,0,33
sidekar.csv,0,0,1,0,1,0
emeraldemu.csv,8,1,20,1,13,1
emisview.csv,7,7,7,7,7,7
autoopencas.csv,4,16,2,16,2,16
mcmc-jags.csv,5,5,5,5,5,5
fontforge.csv,0,5,0,5,0,5
badtrinity-zero.csv,1,1,0,1,1,1
cleartk.csv,0,0,0,0,0,0
delphilhlplib.csv,0,0,0,0,0,0
mcore3d.csv,0,0,0,0,0,0
applet2app.csv,3,167,1,167,15,167
upp-mirror.csv,0,0,2,0,0,0
magicwars.csv,0,0,0,0,8,0
xbplayer.csv,1,13,0,13,0,13
zildo.csv,1,0,3,0,2,0
jython.csv,12,0,0,0,0,0
ildjit.csv,12,12,0,12,5,12
gbif-providertoolkit.csv,0,8,8,8,1,8
jfreereport.csv,4,134,11,134,11,134
opennms.csv,10,10,1,10,6,10
yield.csv,1,0,4,0,0,0
trackit.csv,0,0,1,0,1,0
freelords.csv,0,1,1,1,1,1
piccolo2d.csv,3,0,2,0,4,0
bochs.csv,0,0,0,0,0,0
intact.csv,0,0,10,0,1,0
htmlunit.csv,3,1,11,1,2,1
open-beos.csv,3,2,0,2,0,2
libopenmetaverse.csv,1,0,0,0,0,0
popeye-chess.csv,0,0,0,0,2,0
jbpm.csv,8,0,7,0,2,0
cities3d.csv,23,43,6,43,27,43
springside.csv,9,0,1,0,5,0
k3d.csv,0,20,6,20,4,20
kvs.csv,9,9,1,9,9,9
firebreath.csv,2,0,0,0,0,0
fltk.csv,1,1,0,1,1,1
bullet.csv,0,0,1,0,1,0
mobicents.csv,1,3,0,3,0,3
maya-work-in-progress.csv,0,0,0,0,1,0
betoffice.csv,0,2,0,2,4,2
scite-ru.csv,2,7,2,7,1,7
ifmo-game-1.csv,0,8,4,8,0,8
qcad2.csv,8,2,2,2,2,2
xmemcached.csv,4,1,8,1,3,1
ldview.csv,5,1,0,1,0,1
rohxel.csv,4,0,1,0,0,0
jpaul.csv,0,0,5,0,0,0
pfaedit.csv,8,3,3,3,3,3
gbif-indexingtoolkit.csv,3,6,3,6,2,6
levent.csv,0,0,1,0,0,0
neodatis-odb.csv,1,0,0,0,1,0
pidgin.csv,3,0,3,0,0,0
swtfox.csv,10,1,10,1,2,1
aime.csv,4,8,3,8,1,8
mvdsv.csv,2,6,5,6,3,6
japano.csv,0,0,0,0,0,0
jitterbit.csv,3,0,1,0,3,0
encog-cs.csv,0,0,1,0,3,0
red5.csv,3,3,2,3,1,3
co-ode-owl-plugins.csv,4,0,6,0,6,0
exordium.csv,1,1,2,1,0,1
cornerstone.csv,1,3,1,3,2,3
