,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.48,0.56,0.21,0.3,0.31,0.27,0.74,0.61,0.56,0.32,0.53,0.78,0.69,0.6,0.67,0.49
customsagetv.csv,0.35,0.32,0.0,0.15,0.1,0.14,0.35,0.08,0.21,0.33,0.29,0.27,0.47,0.21,0.37,0.9
fluidium.csv,0.14,0.05,0.0,0.24,0.0,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.6,0.0,0.19
guineu.csv,0.59,0.48,0.37,0.28,0.23,0.3,0.67,0.57,0.19,0.23,0.64,0.67,0.53,0.59,0.5,0.85
inkscape.csv,0.43,0.6,0.88,0.3,0.32,0.15,0.72,0.49,0.36,0.41,0.29,0.86,0.64,0.59,0.77,0.71
mpqc.csv,0.21,0.12,0.0,0.0,0.14,0.43,0.27,0.32,0.16,0.16,0.48,0.38,0.15,0.34,0.22,0.13
nsis.csv,0.4,0.43,0.76,0.18,0.19,0.26,0.64,0.38,0.29,0.35,0.82,0.83,0.59,0.36,0.65,0.73
octave.csv,0.39,0.45,0.47,0.24,0.49,0.09,0.36,0.47,0.25,0.29,0.38,0.59,0.35,0.44,0.51,0.39
owfs.csv,0.42,0.55,0.87,0.3,0.38,0.15,0.77,0.59,0.46,0.44,0.66,0.68,0.65,0.46,0.73,0.58
owlib.csv,0.48,0.64,0.69,0.31,0.38,0.12,0.61,0.63,0.46,0.41,0.56,0.6,0.72,0.51,0.62,0.63
pamguard.csv,0.29,0.37,0.79,0.27,0.34,0.23,0.59,0.52,0.44,0.25,0.31,0.72,0.51,0.15,0.74,0.25
prelude.csv,0.46,0.57,0.91,0.33,0.31,0.23,0.76,0.6,0.33,0.42,0.75,0.79,0.66,0.58,0.76,0.74
robocode.csv,0.56,0.57,0.09,0.43,0.32,0.21,0.78,0.74,0.31,0.43,0.53,0.62,0.64,0.53,0.52,0.62
uwom-server.csv,0.29,0.27,0.0,0.0,0.36,0.15,0.67,0.38,0.39,0.51,0.5,0.67,0.19,0.48,0.44,0.69
zengine.csv,0.47,0.57,0.81,0.29,0.3,0.26,0.72,0.62,0.31,0.39,0.96,0.91,0.69,0.32,0.78,0.7
zildo.csv,0.53,0.58,0.74,0.28,0.34,0.17,0.59,0.47,0.43,0.34,0.35,0.69,0.71,0.34,0.67,0.8
