,recall,precision,pf,pci_20,ifa,wins
gtad.csv,0.385,0.48,0.15000000000000002,0.6000000000000001,1.0,13
jicarilla.csv,0.035,0.065,0.115,0.665,11.0,0
jmule.csv,0.745,0.275,0.55,0.445,4.5,3
micomt.csv,0.865,0.31,0.78,0.42,4.5,1
migen.csv,0.27,0.345,0.225,0.775,1.0,12
mvnforum.csv,0.235,0.265,0.27,0.925,2.0,11
ng4j.csv,0.7150000000000001,0.31000000000000005,0.5,0.51,5.0,7
open-data-kit.csv,0.69,0.275,0.55,0.48,1.0,8
opennms.csv,0.365,0.19,0.295,0.63,5.5,2
ossim.csv,0.31999999999999995,0.20500000000000002,0.385,0.585,2.5,4
plplot.csv,0.49,0.31,0.55,0.54,3.5,5
qedo.csv,0.22,0.15500000000000003,0.365,0.815,3.5,6
tradelink.csv,0.43999999999999995,0.305,0.38,0.7,4.0,10
wgs-assembler.csv,0.535,0.275,0.385,0.505,1.5,9
