,f1,g,recall,precision,pf,wins
gtad.csv,0.375,0.43,0.385,0.48,0.15000000000000002,11
jicarilla.csv,0.055,0.045,0.035,0.065,0.115,0
jmule.csv,0.405,0.67,0.745,0.275,0.55,12
micomt.csv,0.47,0.565,0.865,0.31,0.78,10
migen.csv,0.21,0.3,0.27,0.345,0.225,5
mvnforum.csv,0.265,0.275,0.235,0.265,0.27,3
ng4j.csv,0.415,0.64,0.7150000000000001,0.31000000000000005,0.5,13
open-data-kit.csv,0.385,0.585,0.69,0.275,0.55,9
opennms.csv,0.185,0.39,0.365,0.19,0.295,4
ossim.csv,0.245,0.30500000000000005,0.31999999999999995,0.20500000000000002,0.385,2
plplot.csv,0.38,0.44,0.49,0.31,0.55,6
qedo.csv,0.155,0.22999999999999998,0.22,0.15500000000000003,0.365,1
tradelink.csv,0.325,0.45999999999999996,0.43999999999999995,0.305,0.38,7
wgs-assembler.csv,0.325,0.54,0.535,0.275,0.385,8
