,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.42,0.47,0.0,0.82,0.6,0.06,0.0,0.17,0.0
fontforge.csv,0.59,0.45,0.59,0.53,0.82,0.59,0.04,0.61,0.22,0.33
hatari.csv,0.54,0.54,0.58,0.49,0.79,0.58,0.05,0.58,0.22,0.27
jcl.csv,0.66,0.44,0.59,0.38,0.8,0.51,0.05,0.52,0.34,0.34
ltp.csv,0.37,0.46,0.6,0.55,0.78,0.51,0.0,0.43,0.24,0.31
net-snmp.csv,0.6,0.43,0.44,0.42,0.64,0.36,0.11,0.58,0.13,0.28
opde.csv,0.62,0.38,0.62,0.54,0.82,0.47,0.08,0.66,0.18,0.27
powerfolder-.csv,0.53,0.58,0.44,0.42,0.25,0.21,0.12,0.08,0.19,0.25
quantlib.csv,0.62,0.14,0.39,0.0,0.82,0.13,0.0,0.61,0.22,0.47
