,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,1.0,0.62,0.65,1.0,0.9,0.49,0.6,1.0,0.86,1.0
fontforge.csv,0.96,0.88,1.0,1.0,1.0,0.68,1.0,0.49,0.99,0.99
hatari.csv,0.76,0.49,0.53,0.74,0.89,0.58,0.75,0.97,0.95,0.73
jcl.csv,0.61,0.61,0.65,0.71,0.5,0.62,0.71,0.66,0.46,0.68
ltp.csv,0.77,0.64,0.82,0.58,0.47,0.72,1.26,0.72,0.74,0.74
net-snmp.csv,0.52,0.64,0.7,0.72,0.66,0.81,0.31,0.88,0.86,0.8
opde.csv,1.0,0.67,1.0,0.53,0.84,0.69,0.44,0.68,0.84,0.75
powerfolder-.csv,0.66,0.43,0.68,0.86,0.88,0.87,0.27,0.96,0.71,0.75
quantlib.csv,0.88,0.92,0.76,1.0,1.0,0.95,1.0,1.0,1.0,0.45
