,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.41,0.78,0.12,0.02,0.79,0.65,0.64,0.35,0.97
massiv.csv,0.05,0.2,0.2,0.35,0.03,0.08,0.0,0.0,0.12
mesa3d.csv,0.41,0.11,0.15,0.01,0.62,0.62,0.59,0.41,0.48
ngl.csv,0.52,0.67,0.12,0.02,0.77,0.66,0.72,0.2,0.7
nutz.csv,0.62,0.55,0.12,0.01,0.63,0.56,0.55,0.29,0.45
ossim.csv,0.3,0.25,0.25,0.03,0.02,0.38,0.42,0.3,0.33
qmmp.csv,0.54,0.67,0.15,0.02,0.72,0.64,0.71,0.3,0.95
rcp-company-uibindings.csv,0.49,0.64,0.16,0.01,0.7,0.67,0.58,0.25,0.93
v8.csv,0.31,0.43,0.11,0.01,0.91,0.59,0.39,0.35,0.61
