,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,1.0,0.19,0.68,0.68,0.62,0.39,0.32,0.74,1.0
massiv.csv,0.01,0.07,0.11,0.03,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.5,0.17,0.6,0.53,0.62,0.42,0.5,0.29,0.3
ngl.csv,0.49,0.53,0.82,0.78,0.46,0.34,0.44,0.11,0.5
nutz.csv,0.21,0.67,0.84,0.76,0.62,0.68,0.71,0.87,0.3
ossim.csv,0.04,0.14,0.26,0.21,0.0,0.27,0.21,0.25,0.4
qmmp.csv,0.42,0.41,0.47,0.53,0.69,0.32,0.19,0.75,0.7
rcp-company-uibindings.csv,0.23,0.22,0.5,0.49,0.38,0.4,0.26,0.15,0.0
v8.csv,0.39,0.46,0.39,0.59,0.08,0.81,0.66,1.0,0.3
