,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.65,0.35,0.04,0.34,0.0,0.0,0.49,0.77,0.48
jicarilla.csv,0.04,0.0,0.86,0.0,0.0,0.0,0.04,0.44,0.13
optalgtoolkit.csv,0.35,0.42,0.24,0.46,0.46,0.65,0.33,0.49,0.47
oscarmcmaster.csv,0.59,0.57,0.07,0.72,0.32,0.48,0.17,0.57,0.55
ossim.csv,0.27,0.26,0.24,0.75,0.0,0.36,0.49,0.35,0.31
projectts.csv,0.34,0.38,0.07,0.55,0.32,0.41,0.65,0.02,0.49
sabbu.csv,0.76,0.57,0.11,0.74,0.72,0.25,0.48,0.19,0.53
vxl.csv,0.6,0.51,0.18,0.53,0.43,0.19,0.31,0.4,0.57
zact.csv,0.47,0.1,0.71,0.47,0.6,0.0,0.64,0.36,0.31
