,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.69,0.27,0.41,0.99
jajuk.csv,0.98,0.37,0.39,0.72
vapor.csv,0.3,0.0,0.98,0.34
zorannt.csv,0.34,0.98,0.25,0.5
