,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.39,0.99,0.28,0.2,0.46,0.43,0.24
flexpay.csv,0.35,0.46,0.96,0.06,0.26,0.27,0.24
gabel.csv,0.0,0.0,0.04,0.88,0.14,0.0,0.0
genoviz.csv,0.06,0.07,0.11,0.17,0.0,0.07,1.0
img-browse-sort.csv,0.46,0.3,0.34,0.23,0.87,0.26,0.22
ontomorphtab.csv,0.99,0.76,0.28,0.18,0.44,0.51,0.17
passwordsafe.csv,0.68,0.7,0.3,0.26,0.38,0.99,0.24
