,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.33,0.38,0.98,0.15,0.1,0.0
foursquared.csv,0.17,0.13,0.0,0.86,0.0,0.0
ifmo-game-1.csv,0.92,0.0,0.38,0.38,0.1,0.91
micomt.csv,0.53,0.53,0.47,0.09,0.79,0.45
voms.csv,0.33,0.88,0.47,0.74,0.43,0.65
