,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.16,0.14,0.09,0.0,0.02,0.2
foursquared.csv,0.05,0.06,0.07,0.22,0.0,0.18
ifmo-game-1.csv,0.29,0.14,0.16,0.15,0.17,0.32
micomt.csv,0.79,0.55,0.79,0.98,0.14,0.86
voms.csv,0.27,0.17,0.85,0.28,0.02,0.73
